#iter.	 ime 	 mass 	 bozon 	 px1 	 py1 	 pz1 	 px2 	 py2 	 pz2
1784. 	b	4.18	0	14.56	33.32	-6.72	11.44	0.68	-25.28
1785. 	b	4.18	0	-4.48	-58.8	11.76	-3.52	-1.2	44.24
1786. 	Tau	1.777	0	-29.12	-52.92	-18.48	-22.88	-1.08	-69.52
1787. 	b	4.18	0	51.52	21.56	1.68	40.48	0.44	6.32
1788. 	b	4.18	0	-13.44	-50.96	-20.16	-10.56	-1.04	-75.84
1789. 	b	4.18	0	40.32	-1.96	3.78	31.68	-0.04	14.22
1790. 	b	4.18	0	19.04	-90.16	2.1	14.96	-1.84	7.9
1791. 	W	80.379	1	-51.52	-82.32	17.64	-40.48	-1.68	66.36
1792. 	b	4.18	0	10.08	-47.04	-15.96	7.92	-0.96	-60.04
1793. 	b	4.18	0	19.04	-56.84	-12.18	14.96	-1.16	-45.82
1794. 	b	4.18	0	-8.96	33.32	-0.42	-7.04	0.68	-1.58
1795. 	Tau	1.777	0	-30.24	-21.56	15.54	-23.76	-0.44	58.46
1796. 	b	4.18	0	5.6	86.24	-8.4	4.4	1.76	-31.6
1797. 	b	4.18	0	13.44	35.28	-4.62	10.56	0.72	-17.38
1798. 	W	80.379	1	-41.44	15.68	10.5	-32.56	0.32	39.5
1799. 	b	4.18	0	45.92	43.12	5.46	36.08	0.88	20.54
1800. 	b	4.18	0	-14.56	17.64	-2.1	-11.44	0.36	-7.9
1801. 	b	4.18	0	0	-52.92	-13.44	0	-1.08	-50.56
1802. 	Tau	1.777	0	-26.88	-25.48	12.6	-21.12	-0.52	47.4
1803. 	b	4.18	0	-19.04	29.4	-8.82	-14.96	0.6	-33.18
1804. 	b	4.18	0	21.28	-7.84	-10.08	16.72	-0.16	-37.92
1805. 	Tau	1.777	0	-28	13.72	5.88	-22	0.28	22.12
1806. 	Z	91.187	1	-24.64	52.92	-7.56	-19.36	1.08	-28.44
1807. 	b	4.18	0	-16.8	86.24	20.58	-13.2	1.76	77.42
1808. 	W	80.379	1	-49.28	-92.12	-10.08	-38.72	-1.88	-37.92
1809. 	b	4.18	0	4.48	49	-2.52	3.52	1	-9.48
1810. 	b	4.18	0	-14.56	64.68	18.06	-11.44	1.32	67.94
1811. 	b	4.18	0	23.52	-54.88	10.92	18.48	-1.12	41.08
1812. 	Tau	1.777	0	-29.12	82.32	-19.74	-22.88	1.68	-74.26
1813. 	b	4.18	0	-15.68	-47.04	-13.86	-12.32	-0.96	-52.14
1814. 	Tau	1.777	0	-25.76	13.72	-18.48	-20.24	0.28	-69.52
1815. 	W	80.379	1	-38.08	84.28	-11.76	-29.92	1.72	-44.24
1816. 	b	4.18	0	2.24	68.6	-20.16	1.76	1.4	-75.84
1817. 	b	4.18	0	22.4	58.8	0	17.6	1.2	0
1818. 	b	4.18	0	54.88	-45.08	15.54	43.12	-0.92	58.46
1819. 	b	4.18	0	3.36	82.32	10.92	2.64	1.68	41.08
1820. 	W	80.379	1	-39.2	19.6	8.82	-30.8	0.4	33.18
1821. 	Tau	1.777	0	-30.24	41.16	5.46	-23.76	0.84	20.54
1822. 	b	4.18	0	1.12	-76.44	-9.66	0.88	-1.56	-36.34
1823. 	b	4.18	0	-5.6	0	16.8	-4.4	0	63.2
1824. 	Z	91.187	1	-24.64	-21.56	-14.28	-19.36	-0.44	-53.72
1825. 	b	4.18	0	-16.8	-68.6	0.84	-13.2	-1.4	3.16
1826. 	b	4.18	0	-20.16	-11.76	4.2	-15.84	-0.24	15.8
1827. 	b	4.18	0	12.32	80.36	7.98	9.68	1.64	30.02
1828. 	b	4.18	0	1.12	-29.4	7.56	0.88	-0.6	28.44
1829. 	W	80.379	1	-48.16	-64.68	-10.92	-37.84	-1.32	-41.08
1830. 	b	4.18	0	30.24	-5.88	8.4	23.76	-0.12	31.6
1831. 	b	4.18	0	47.04	-21.56	21	36.96	-0.44	79
1832. 	Tau	1.777	0	-29.12	-66.64	-20.16	-22.88	-1.36	-75.84
1833. 	Z	91.187	1	-24.64	74.48	-10.08	-19.36	1.52	-37.92
1834. 	b	4.18	0	-3.36	56.84	3.36	-2.64	1.16	12.64
1835. 	b	4.18	0	0	-72.52	16.8	0	-1.48	63.2
1836. 	b	4.18	0	-21.28	17.64	16.8	-16.72	0.36	63.2
1837. 	Tau	1.777	0	-25.76	90.16	-7.14	-20.24	1.84	-26.86
1838. 	b	4.18	0	29.12	94.08	11.34	22.88	1.92	42.66
1839. 	b	4.18	0	-7.84	56.84	18.48	-6.16	1.16	69.52
1840. 	b	4.18	0	6.72	78.4	11.34	5.28	1.6	42.66
1841. 	b	4.18	0	11.2	-39.2	-13.86	8.8	-0.8	-52.14
1842. 	b	4.18	0	-21.28	-62.72	18.06	-16.72	-1.28	67.94
1843. 	b	4.18	0	54.88	23.52	-17.64	43.12	0.48	-66.36
1844. 	b	4.18	0	56	-11.76	5.88	44	-0.24	22.12
1845. 	b	4.18	0	3.36	-74.48	-0.42	2.64	-1.52	-1.58
1846. 	W	80.379	1	-53.76	35.28	-13.86	-42.24	0.72	-52.14
1847. 	b	4.18	0	21.28	-39.2	-6.3	16.72	-0.8	-23.7
1848. 	W	80.379	1	-34.72	-90.16	19.32	-27.28	-1.84	72.68
1849. 	b	4.18	0	42.56	-39.2	7.56	33.44	-0.8	28.44
1850. 	b	4.18	0	-14.56	-50.96	2.1	-11.44	-1.04	7.9
1851. 	b	4.18	0	21.28	-37.24	18.9	16.72	-0.76	71.1
1852. 	W	80.379	1	-42.56	66.64	15.12	-33.44	1.36	56.88
1853. 	b	4.18	0	-11.2	-92.12	7.98	-8.8	-1.88	30.02
1854. 	Tau	1.777	0	-25.76	29.4	18.9	-20.24	0.6	71.1
1855. 	b	4.18	0	2.24	-45.08	9.24	1.76	-0.92	34.76
1856. 	b	4.18	0	21.28	-96.04	1.26	16.72	-1.96	4.74
1857. 	b	4.18	0	47.04	-78.4	12.6	36.96	-1.6	47.4
1858. 	W	80.379	1	-34.72	-84.28	4.62	-27.28	-1.72	17.38
1859. 	W	80.379	1	-42.56	68.6	-12.18	-33.44	1.4	-45.82
1860. 	b	4.18	0	5.6	47.04	2.1	4.4	0.96	7.9
1861. 	Tau	1.777	0	-28	-90.16	-16.38	-22	-1.84	-61.62
1862. 	Z	91.187	1	-24.64	35.28	16.38	-19.36	0.72	61.62
1863. 	b	4.18	0	-11.2	-35.28	18.48	-8.8	-0.72	69.52
1864. 	b	4.18	0	-10.08	64.68	0.42	-7.92	1.32	1.58
1865. 	W	80.379	1	-52.64	86.24	7.14	-41.36	1.76	26.86
1866. 	b	4.18	0	13.44	-74.48	-17.22	10.56	-1.52	-64.78
1867. 	b	4.18	0	-10.08	-82.32	1.68	-7.92	-1.68	6.32
1868. 	b	4.18	0	19.04	-80.36	9.66	14.96	-1.64	36.34
1869. 	b	4.18	0	-17.92	-88.2	17.64	-14.08	-1.8	66.36
1870. 	b	4.18	0	31.36	21.56	17.64	24.64	0.44	66.36
1871. 	Tau	1.777	0	-28	-31.36	7.14	-22	-0.64	26.86
1872. 	b	4.18	0	29.12	-56.84	0.84	22.88	-1.16	3.16
1873. 	b	4.18	0	-19.04	-86.24	-0.42	-14.96	-1.76	-1.58
1874. 	W	80.379	1	-52.64	-96.04	-20.58	-41.36	-1.96	-77.42
1875. 	W	80.379	1	-47.04	-37.24	9.24	-36.96	-0.76	34.76
1876. 	Tau	1.777	0	-28	49	16.38	-22	1	61.62
1877. 	W	80.379	1	-41.44	41.16	-2.94	-32.56	0.84	-11.06
1878. 	W	80.379	1	-40.32	62.72	5.88	-31.68	1.28	22.12
1879. 	W	80.379	1	-45.92	60.76	12.18	-36.08	1.24	45.82
1880. 	W	80.379	1	-48.16	60.76	15.54	-37.84	1.24	58.46
1881. 	b	4.18	0	44.8	72.52	17.64	35.2	1.48	66.36
1882. 	b	4.18	0	11.2	19.6	6.72	8.8	0.4	25.28
1883. 	b	4.18	0	-20.16	13.72	17.64	-15.84	0.28	66.36
1884. 	b	4.18	0	42.56	-80.36	-2.1	33.44	-1.64	-7.9
1885. 	Z	91.187	1	-23.52	88.2	-0.84	-18.48	1.8	-3.16
1886. 	b	4.18	0	25.76	43.12	19.32	20.24	0.88	72.68
1887. 	b	4.18	0	2.24	-88.2	7.98	1.76	-1.8	30.02
1888. 	W	80.379	1	-36.96	13.72	-17.64	-29.04	0.28	-66.36
1889. 	Z	91.187	1	-22.4	7.84	-20.58	-17.6	0.16	-77.42
1890. 	b	4.18	0	-19.04	-27.44	14.7	-14.96	-0.56	55.3
1891. 	W	80.379	1	-39.2	9.8	-15.12	-30.8	0.2	-56.88
1892. 	b	4.18	0	1.12	78.4	15.12	0.88	1.6	56.88
1893. 	W	80.379	1	-44.8	-94.08	-0.42	-35.2	-1.92	-1.58
1894. 	W	80.379	1	-51.52	-33.32	8.4	-40.48	-0.68	31.6
1895. 	b	4.18	0	-11.2	-21.56	18.48	-8.8	-0.44	69.52
1896. 	b	4.18	0	-17.92	90.16	7.56	-14.08	1.84	28.44
1897. 	b	4.18	0	-17.92	29.4	-18.48	-14.08	0.6	-69.52
1898. 	b	4.18	0	19.04	47.04	-1.26	14.96	0.96	-4.74
1899. 	W	80.379	1	-54.88	62.72	20.58	-43.12	1.28	77.42
1900. 	b	4.18	0	35.84	-92.12	20.16	28.16	-1.88	75.84
1901. 	b	4.18	0	32.48	-25.48	-0.42	25.52	-0.52	-1.58
1902. 	b	4.18	0	32.48	72.52	10.92	25.52	1.48	41.08
1903. 	W	80.379	1	-47.04	-41.16	-2.1	-36.96	-0.84	-7.9
1904. 	b	4.18	0	-21.28	37.24	-17.22	-16.72	0.76	-64.78
1905. 	b	4.18	0	-5.6	78.4	-10.92	-4.4	1.6	-41.08
1906. 	b	4.18	0	-2.24	-11.76	5.46	-1.76	-0.24	20.54
1907. 	b	4.18	0	38.08	84.28	18.06	29.92	1.72	67.94
1908. 	b	4.18	0	54.88	13.72	-8.4	43.12	0.28	-31.6
1909. 	b	4.18	0	-13.44	66.64	17.22	-10.56	1.36	64.78
1910. 	b	4.18	0	-16.8	-50.96	10.5	-13.2	-1.04	39.5
1911. 	b	4.18	0	30.24	-78.4	7.56	23.76	-1.6	28.44
1912. 	b	4.18	0	39.2	17.64	6.3	30.8	0.36	23.7
1913. 	b	4.18	0	50.4	-66.64	0.84	39.6	-1.36	3.16
1914. 	b	4.18	0	38.08	82.32	17.64	29.92	1.68	66.36
1915. 	b	4.18	0	8.96	3.92	-2.94	7.04	0.08	-11.06
1916. 	Tau	1.777	0	-28	45.08	-4.2	-22	0.92	-15.8
1917. 	b	4.18	0	43.68	37.24	-4.2	34.32	0.76	-15.8
1918. 	b	4.18	0	41.44	-35.28	-7.14	32.56	-0.72	-26.86
1919. 	b	4.18	0	2.24	-78.4	7.56	1.76	-1.6	28.44
1920. 	b	4.18	0	3.36	-39.2	18.9	2.64	-0.8	71.1
1921. 	b	4.18	0	42.56	19.6	-8.82	33.44	0.4	-33.18
1922. 	b	4.18	0	16.8	-15.68	12.18	13.2	-0.32	45.82
1923. 	W	80.379	1	-42.56	-11.76	-16.8	-33.44	-0.24	-63.2
1924. 	b	4.18	0	28	-1.96	-4.2	22	-0.04	-15.8
1925. 	b	4.18	0	52.64	5.88	1.68	41.36	0.12	6.32
1926. 	W	80.379	1	-35.84	50.96	13.86	-28.16	1.04	52.14
1927. 	W	80.379	1	-39.2	25.48	-10.92	-30.8	0.52	-41.08
1928. 	b	4.18	0	-7.84	-82.32	-15.54	-6.16	-1.68	-58.46
1929. 	b	4.18	0	20.16	80.36	17.22	15.84	1.64	64.78
1930. 	b	4.18	0	44.8	23.52	-4.2	35.2	0.48	-15.8
1931. 	W	80.379	1	-41.44	-43.12	6.72	-32.56	-0.88	25.28
1932. 	b	4.18	0	56	96.04	7.14	44	1.96	26.86
1933. 	b	4.18	0	5.6	43.12	18.9	4.4	0.88	71.1
1934. 	W	80.379	1	-48.16	49	2.94	-37.84	1	11.06
1935. 	W	80.379	1	-45.92	-31.36	-12.18	-36.08	-0.64	-45.82
1936. 	W	80.379	1	-53.76	-84.28	-20.58	-42.24	-1.72	-77.42
1937. 	W	80.379	1	-36.96	-11.76	15.96	-29.04	-0.24	60.04
1938. 	b	4.18	0	24.64	-9.8	3.36	19.36	-0.2	12.64
1939. 	b	4.18	0	-7.84	94.08	-19.74	-6.16	1.92	-74.26
1940. 	b	4.18	0	-6.72	-92.12	17.22	-5.28	-1.88	64.78
1941. 	b	4.18	0	-1.12	-11.76	7.56	-0.88	-0.24	28.44
1942. 	b	4.18	0	-7.84	88.2	10.5	-6.16	1.8	39.5
1943. 	W	80.379	1	-32.48	60.76	10.08	-25.52	1.24	37.92
1944. 	b	4.18	0	48.16	54.88	13.44	37.84	1.12	50.56
1945. 	W	80.379	1	-51.52	-88.2	21	-40.48	-1.8	79
1946. 	b	4.18	0	8.96	-27.44	8.82	7.04	-0.56	33.18
1947. 	Z	91.187	1	-23.52	-31.36	-11.34	-18.48	-0.64	-42.66
1948. 	b	4.18	0	-10.08	9.8	-8.4	-7.92	0.2	-31.6
1949. 	Tau	1.777	0	-31.36	68.6	-14.28	-24.64	1.4	-53.72
1950. 	b	4.18	0	51.52	54.88	-7.56	40.48	1.12	-28.44
1951. 	b	4.18	0	24.64	-82.32	-13.02	19.36	-1.68	-48.98
1952. 	b	4.18	0	0	60.76	13.86	0	1.24	52.14
1953. 	b	4.18	0	29.12	88.2	-20.16	22.88	1.8	-75.84
1954. 	b	4.18	0	-16.8	-31.36	10.92	-13.2	-0.64	41.08
1955. 	b	4.18	0	17.92	94.08	5.46	14.08	1.92	20.54
1956. 	b	4.18	0	7.84	0	-8.4	6.16	0	-31.6
1957. 	b	4.18	0	40.32	-41.16	-20.58	31.68	-0.84	-77.42
1958. 	b	4.18	0	10.08	56.84	-2.52	7.92	1.16	-9.48
1959. 	W	80.379	1	-48.16	23.52	10.08	-37.84	0.48	37.92
1960. 	b	4.18	0	43.68	-3.92	-7.98	34.32	-0.08	-30.02
1961. 	b	4.18	0	49.28	-50.96	9.66	38.72	-1.04	36.34
1962. 	b	4.18	0	20.16	-1.96	-14.7	15.84	-0.04	-55.3
1963. 	b	4.18	0	45.92	17.64	17.64	36.08	0.36	66.36
1964. 	b	4.18	0	45.92	33.32	-15.96	36.08	0.68	-60.04
1965. 	b	4.18	0	47.04	82.32	-18.48	36.96	1.68	-69.52
1966. 	W	80.379	1	-44.8	-76.44	-3.36	-35.2	-1.56	-12.64
1967. 	W	80.379	1	-53.76	-31.36	8.82	-42.24	-0.64	33.18
1968. 	b	4.18	0	47.04	-66.64	7.14	36.96	-1.36	26.86
1969. 	b	4.18	0	0	94.08	-7.56	0	1.92	-28.44
1970. 	b	4.18	0	-16.8	-84.28	12.6	-13.2	-1.72	47.4
1971. 	W	80.379	1	-38.08	-50.96	-18.9	-29.92	-1.04	-71.1
1972. 	b	4.18	0	-20.16	15.68	1.68	-15.84	0.32	6.32
1973. 	b	4.18	0	2.24	76.44	9.66	1.76	1.56	36.34
1974. 	b	4.18	0	-16.8	-49	-10.08	-13.2	-1	-37.92
1975. 	b	4.18	0	-17.92	49	13.44	-14.08	1	50.56
1976. 	b	4.18	0	-12.32	5.88	-6.72	-9.68	0.12	-25.28
1977. 	b	4.18	0	30.24	74.48	16.8	23.76	1.52	63.2
1978. 	b	4.18	0	39.2	13.72	17.22	30.8	0.28	64.78
1979. 	b	4.18	0	24.64	37.24	13.86	19.36	0.76	52.14
1980. 	b	4.18	0	34.72	-88.2	-19.74	27.28	-1.8	-74.26
1981. 	b	4.18	0	2.24	-94.08	10.08	1.76	-1.92	37.92
1982. 	W	80.379	1	-51.52	-3.92	-18.9	-40.48	-0.08	-71.1
1983. 	W	80.379	1	-35.84	-54.88	-11.76	-28.16	-1.12	-44.24
1984. 	b	4.18	0	-16.8	-17.64	-14.28	-13.2	-0.36	-53.72
1985. 	b	4.18	0	43.68	-27.44	-2.1	34.32	-0.56	-7.9
1986. 	b	4.18	0	11.2	13.72	-18.9	8.8	0.28	-71.1
1987. 	b	4.18	0	-14.56	-3.92	-1.26	-11.44	-0.08	-4.74
1988. 	W	80.379	1	-51.52	-1.96	0.42	-40.48	-0.04	1.58
1989. 	Tau	1.777	0	-28	-11.76	5.46	-22	-0.24	20.54
1990. 	b	4.18	0	-10.08	98	-10.92	-7.92	2	-41.08
1991. 	W	80.379	1	-41.44	21.56	13.02	-32.56	0.44	48.98
1992. 	W	80.379	1	-35.84	9.8	-8.82	-28.16	0.2	-33.18
1993. 	W	80.379	1	-41.44	-37.24	5.88	-32.56	-0.76	22.12
1994. 	W	80.379	1	-44.8	5.88	16.8	-35.2	0.12	63.2
1995. 	b	4.18	0	12.32	41.16	-8.4	9.68	0.84	-31.6
1996. 	W	80.379	1	-40.32	-94.08	-18.9	-31.68	-1.92	-71.1
1997. 	b	4.18	0	32.48	29.4	-17.22	25.52	0.6	-64.78
1998. 	b	4.18	0	2.24	-33.32	-18.06	1.76	-0.68	-67.94
1999. 	b	4.18	0	-16.8	62.72	-8.4	-13.2	1.28	-31.6
2000. 	W	80.379	1	-50.4	-5.88	-18.06	-39.6	-0.12	-67.94
2001. 	b	4.18	0	-15.68	96.04	13.44	-12.32	1.96	50.56
2002. 	W	80.379	1	-34.72	-31.36	18.48	-27.28	-0.64	69.52
2003. 	W	80.379	1	-32.48	-7.84	20.16	-25.52	-0.16	75.84
2004. 	Tau	1.777	0	-28	-66.64	-5.88	-22	-1.36	-22.12
2005. 	b	4.18	0	36.96	-76.44	6.72	29.04	-1.56	25.28
2006. 	b	4.18	0	5.6	-27.44	-7.14	4.4	-0.56	-26.86
2007. 	b	4.18	0	29.12	47.04	-13.44	22.88	0.96	-50.56
2008. 	Z	91.187	1	-24.64	-39.2	-12.6	-19.36	-0.8	-47.4
2009. 	b	4.18	0	-5.6	7.84	7.14	-4.4	0.16	26.86
2010. 	b	4.18	0	3.36	-3.92	9.24	2.64	-0.08	34.76
2011. 	W	80.379	1	-34.72	3.92	16.38	-27.28	0.08	61.62
2012. 	b	4.18	0	-11.2	-31.36	-15.12	-8.8	-0.64	-56.88
2013. 	b	4.18	0	44.8	25.48	15.96	35.2	0.52	60.04
2014. 	b	4.18	0	49.28	-50.96	4.2	38.72	-1.04	15.8
2015. 	b	4.18	0	-19.04	41.16	-16.8	-14.96	0.84	-63.2
2016. 	b	4.18	0	42.56	-66.64	-5.88	33.44	-1.36	-22.12
2017. 	W	80.379	1	-32.48	84.28	9.66	-25.52	1.72	36.34
2018. 	b	4.18	0	19.04	58.8	-9.24	14.96	1.2	-34.76
2019. 	b	4.18	0	-6.72	-68.6	-0.84	-5.28	-1.4	-3.16
2020. 	b	4.18	0	13.44	-88.2	-9.24	10.56	-1.8	-34.76
2021. 	b	4.18	0	-21.28	1.96	16.38	-16.72	0.04	61.62
2022. 	b	4.18	0	51.52	47.04	3.36	40.48	0.96	12.64
2023. 	W	80.379	1	-40.32	78.4	-1.68	-31.68	1.6	-6.32
2024. 	W	80.379	1	-34.72	94.08	-15.12	-27.28	1.92	-56.88
2025. 	b	4.18	0	-5.6	1.96	-11.34	-4.4	0.04	-42.66
2026. 	b	4.18	0	36.96	29.4	-13.02	29.04	0.6	-48.98
2027. 	b	4.18	0	10.08	60.76	6.3	7.92	1.24	23.7
2028. 	W	80.379	1	-50.4	-86.24	7.98	-39.6	-1.76	30.02
2029. 	b	4.18	0	17.92	-17.64	-2.52	14.08	-0.36	-9.48
2030. 	b	4.18	0	35.84	-41.16	17.64	28.16	-0.84	66.36
2031. 	b	4.18	0	29.12	-96.04	6.72	22.88	-1.96	25.28
2032. 	b	4.18	0	13.44	86.24	-17.64	10.56	1.76	-66.36
2033. 	b	4.18	0	41.44	82.32	-3.78	32.56	1.68	-14.22
2034. 	W	80.379	1	-41.44	82.32	-15.54	-32.56	1.68	-58.46
2035. 	b	4.18	0	-14.56	-19.6	-20.58	-11.44	-0.4	-77.42
2036. 	b	4.18	0	-4.48	84.28	7.98	-3.52	1.72	30.02
2037. 	b	4.18	0	56	58.8	14.7	44	1.2	55.3
2038. 	b	4.18	0	53.76	41.16	2.1	42.24	0.84	7.9
2039. 	W	80.379	1	-41.44	-27.44	-0.84	-32.56	-0.56	-3.16
2040. 	b	4.18	0	-20.16	64.68	11.34	-15.84	1.32	42.66
2041. 	b	4.18	0	25.76	-96.04	14.28	20.24	-1.96	53.72
2042. 	b	4.18	0	31.36	37.24	4.2	24.64	0.76	15.8
2043. 	b	4.18	0	34.72	54.88	-3.78	27.28	1.12	-14.22
2044. 	b	4.18	0	54.88	-54.88	-3.36	43.12	-1.12	-12.64
2045. 	b	4.18	0	32.48	-47.04	-8.82	25.52	-0.96	-33.18
2046. 	b	4.18	0	49.28	74.48	8.4	38.72	1.52	31.6
2047. 	b	4.18	0	3.36	88.2	-8.82	2.64	1.8	-33.18
2048. 	W	80.379	1	-41.44	90.16	-9.24	-32.56	1.84	-34.76
2049. 	b	4.18	0	16.8	-74.48	21	13.2	-1.52	79
2050. 	b	4.18	0	5.6	92.12	-17.64	4.4	1.88	-66.36
2051. 	b	4.18	0	-20.16	54.88	14.7	-15.84	1.12	55.3
2052. 	b	4.18	0	39.2	-33.32	-17.64	30.8	-0.68	-66.36
2053. 	b	4.18	0	-3.36	-68.6	-15.54	-2.64	-1.4	-58.46
2054. 	b	4.18	0	-20.16	-37.24	-8.4	-15.84	-0.76	-31.6
2055. 	b	4.18	0	12.32	0	16.38	9.68	0	61.62
2056. 	W	80.379	1	-47.04	62.72	-17.64	-36.96	1.28	-66.36
2057. 	b	4.18	0	-16.8	-43.12	-6.72	-13.2	-0.88	-25.28
2058. 	W	80.379	1	-41.44	5.88	-14.28	-32.56	0.12	-53.72
2059. 	b	4.18	0	-14.56	-52.92	15.12	-11.44	-1.08	56.88
2060. 	b	4.18	0	24.64	17.64	18.06	19.36	0.36	67.94
2061. 	Tau	1.777	0	-26.88	0	-8.4	-21.12	0	-31.6
2062. 	W	80.379	1	-36.96	70.56	12.6	-29.04	1.44	47.4
2063. 	Z	91.187	1	-23.52	-92.12	17.64	-18.48	-1.88	66.36
2064. 	b	4.18	0	10.08	15.68	-10.92	7.92	0.32	-41.08
2065. 	Tau	1.777	0	-25.76	-3.92	-2.94	-20.24	-0.08	-11.06
2066. 	b	4.18	0	44.8	5.88	-18.06	35.2	0.12	-67.94
2067. 	b	4.18	0	34.72	39.2	9.66	27.28	0.8	36.34
2068. 	W	80.379	1	-32.48	13.72	-3.78	-25.52	0.28	-14.22
2069. 	W	80.379	1	-49.28	37.24	-5.46	-38.72	0.76	-20.54
2070. 	b	4.18	0	19.04	96.04	-20.58	14.96	1.96	-77.42
2071. 	b	4.18	0	45.92	94.08	-9.66	36.08	1.92	-36.34
2072. 	b	4.18	0	19.04	13.72	-13.02	14.96	0.28	-48.98
2073. 	b	4.18	0	19.04	-35.28	-5.88	14.96	-0.72	-22.12
2074. 	b	4.18	0	-16.8	-66.64	-5.46	-13.2	-1.36	-20.54
2075. 	W	80.379	1	-54.88	-86.24	21	-43.12	-1.76	79
2076. 	b	4.18	0	5.6	-13.72	5.88	4.4	-0.28	22.12
2077. 	Z	91.187	1	-24.64	-25.48	-0.42	-19.36	-0.52	-1.58
2078. 	b	4.18	0	-16.8	-29.4	-15.54	-13.2	-0.6	-58.46
2079. 	b	4.18	0	50.4	-25.48	-16.38	39.6	-0.52	-61.62
2080. 	Tau	1.777	0	-28	11.76	2.52	-22	0.24	9.48
2081. 	b	4.18	0	49.28	-45.08	-0.42	38.72	-0.92	-1.58
2082. 	b	4.18	0	13.44	-23.52	-7.56	10.56	-0.48	-28.44
2083. 	W	80.379	1	-52.64	-3.92	13.86	-41.36	-0.08	52.14
2084. 	b	4.18	0	28	58.8	18.9	22	1.2	71.1
2085. 	W	80.379	1	-44.8	90.16	-5.04	-35.2	1.84	-18.96
2086. 	W	80.379	1	-48.16	-37.24	-14.7	-37.84	-0.76	-55.3
2087. 	b	4.18	0	-19.04	19.6	19.32	-14.96	0.4	72.68
2088. 	b	4.18	0	56	-5.88	7.98	44	-0.12	30.02
2089. 	b	4.18	0	56	7.84	11.76	44	0.16	44.24
2090. 	b	4.18	0	-15.68	78.4	-0.42	-12.32	1.6	-1.58
2091. 	b	4.18	0	15.68	-66.64	18.9	12.32	-1.36	71.1
2092. 	W	80.379	1	-48.16	23.52	18.06	-37.84	0.48	67.94
2093. 	W	80.379	1	-50.4	-19.6	4.62	-39.6	-0.4	17.38
2094. 	b	4.18	0	-10.08	64.68	10.5	-7.92	1.32	39.5
2095. 	b	4.18	0	22.4	-43.12	12.18	17.6	-0.88	45.82
2096. 	Tau	1.777	0	-26.88	68.6	1.68	-21.12	1.4	6.32
2097. 	b	4.18	0	-20.16	43.12	-15.12	-15.84	0.88	-56.88
2098. 	b	4.18	0	-19.04	-35.28	-10.08	-14.96	-0.72	-37.92
2099. 	Tau	1.777	0	-28	-96.04	0.84	-22	-1.96	3.16
2100. 	b	4.18	0	17.92	-94.08	17.22	14.08	-1.92	64.78
2101. 	b	4.18	0	10.08	-94.08	-8.82	7.92	-1.92	-33.18
2102. 	b	4.18	0	-2.24	-62.72	-17.64	-1.76	-1.28	-66.36
2103. 	b	4.18	0	26.88	-82.32	-8.82	21.12	-1.68	-33.18
2104. 	b	4.18	0	29.12	3.92	1.26	22.88	0.08	4.74
2105. 	b	4.18	0	-7.84	56.84	-9.24	-6.16	1.16	-34.76
2106. 	b	4.18	0	22.4	-90.16	-7.98	17.6	-1.84	-30.02
2107. 	W	80.379	1	-38.08	-82.32	-2.1	-29.92	-1.68	-7.9
2108. 	b	4.18	0	13.44	33.32	5.88	10.56	0.68	22.12
2109. 	b	4.18	0	-2.24	19.6	-18.9	-1.76	0.4	-71.1
2110. 	b	4.18	0	-7.84	27.44	11.76	-6.16	0.56	44.24
2111. 	b	4.18	0	41.44	-43.12	10.08	32.56	-0.88	37.92
2112. 	W	80.379	1	-44.8	58.8	11.76	-35.2	1.2	44.24
2113. 	Tau	1.777	0	-28	-70.56	9.66	-22	-1.44	36.34
2114. 	b	4.18	0	-6.72	-62.72	-8.4	-5.28	-1.28	-31.6
2115. 	b	4.18	0	12.32	35.28	-11.76	9.68	0.72	-44.24
2116. 	b	4.18	0	15.68	68.6	11.76	12.32	1.4	44.24
2117. 	b	4.18	0	48.16	94.08	1.26	37.84	1.92	4.74
2118. 	b	4.18	0	16.8	-74.48	-17.64	13.2	-1.52	-66.36
2119. 	b	4.18	0	47.04	82.32	-6.72	36.96	1.68	-25.28
2120. 	b	4.18	0	-14.56	39.2	-5.04	-11.44	0.8	-18.96
2121. 	b	4.18	0	-5.6	9.8	-13.44	-4.4	0.2	-50.56
2122. 	b	4.18	0	17.92	-11.76	-8.82	14.08	-0.24	-33.18
2123. 	b	4.18	0	29.12	-39.2	-3.36	22.88	-0.8	-12.64
2124. 	b	4.18	0	10.08	-54.88	21	7.92	-1.12	79
2125. 	W	80.379	1	-52.64	64.68	16.38	-41.36	1.32	61.62
2126. 	b	4.18	0	-19.04	-82.32	0.84	-14.96	-1.68	3.16
2127. 	b	4.18	0	-17.92	-88.2	-18.06	-14.08	-1.8	-67.94
2128. 	b	4.18	0	-8.96	-68.6	-14.28	-7.04	-1.4	-53.72
2129. 	W	80.379	1	-34.72	35.28	9.66	-27.28	0.72	36.34
2130. 	W	80.379	1	-43.68	37.24	3.36	-34.32	0.76	12.64
2131. 	b	4.18	0	3.36	11.76	-16.38	2.64	0.24	-61.62
2132. 	W	80.379	1	-48.16	78.4	-13.86	-37.84	1.6	-52.14
2133. 	Z	91.187	1	-24.64	66.64	-12.18	-19.36	1.36	-45.82
2134. 	b	4.18	0	3.36	17.64	-0.84	2.64	0.36	-3.16
